,0
2011-12-03,0.7277430537537942
2011-12-19,0.637315042970875
2012-01-01,0.5597159164641768
2012-01-17,
2012-02-02,0.4884381341492696
2012-02-18,0.2871125225001078
2012-03-05,0.3117821668584898
2012-03-21,0.4394477036043572
2012-04-06,0.4529801058767356
2012-04-22,
2012-05-08,0.6107214869749057
2012-05-24,0.6786728025389304
2012-06-09,0.7474612957019166
2012-06-25,0.7429797335315143
2012-07-11,0.773250437819899
2012-07-27,0.8273370181258658
2012-08-12,0.798254359310359
2012-08-28,0.788830727717268
2012-09-13,0.8015735663167755
2012-09-29,0.8042674767180386
2012-10-15,0.6566870415888383
2012-10-31,0.6518866701275486
2012-11-16,0.4061535664801389
2012-12-02,0.7059090376894837
2012-12-18,0.2092333978655382
2013-01-01,0.2012773688761993
2013-01-17,0.04164004145329
2013-02-02,
2013-02-18,0.4795075912984672
2013-03-06,0.3755080317394267
2013-03-22,0.5689880211987958
2013-04-07,0.6008282682485047
2013-04-23,0.6214618877550632
2013-05-09,0.722395351214189
2013-05-25,0.7252012210216449
2013-06-10,0.779565833097971
2013-06-26,0.7975040603474435
2013-07-12,0.8043119574434482
2013-07-28,0.779620713953719
2013-08-13,0.8045935429595187
2013-08-29,0.7597311464387917
2013-09-14,0.7757784875882306
2013-09-30,0.7043304889667658
2013-10-16,0.7444500172228676
2013-11-01,0.7434962088631684
2013-11-17,0.5803904319827464
2013-12-03,0.5231959182162794
2013-12-19,0.6776235741920156
2014-01-01,0.8362732590946004
2014-01-17,0.7052238199181953
2014-02-02,0.6193130374883217
2014-02-18,0.3277761086936633
2014-03-06,0.5759053625633352
2014-03-22,0.5594637351198888
2014-04-07,0.5503553161001447
2014-04-23,0.5844577636724637
2014-05-09,0.6154439213992017
2014-05-25,0.6931286602226928
2014-06-10,0.7460761875570184
2014-06-26,0.7523859459707252
2014-07-12,0.8440108627807378
2014-07-28,0.7491018957578972
2014-08-13,0.819991722410361
2014-08-29,0.8119478991164785
2014-09-14,0.7625516564390435
2014-09-30,
2014-10-16,0.5416130078199264
2014-11-01,0.7348188995038284
2014-11-17,0.6980092430619035
2014-12-03,0.6648469170483584
2014-12-19,0.7251571419768285
2015-01-01,0.9560113216321426
2015-01-17,0.5573267613910244
2015-02-02,0.5800150608071992
2015-02-18,0.6864246703370117
2015-03-06,0.5872266815223458
2015-03-22,0.58703650234547
2015-04-07,0.5461577582263778
2015-04-23,0.5626724615510844
2015-05-09,0.6832915720500256
2015-05-25,0.6661188857792492
2015-06-10,0.7096333632503331
2015-06-26,0.7541433977428613
2015-07-12,0.8210876454972629
2015-07-28,0.7814429302095768
2015-08-13,0.7027093147252593
2015-08-29,0.7990258475904749
2015-09-14,0.7177787703147227
2015-09-30,0.7271881159350769
2015-10-16,0.6800599001611227
2015-11-01,0.7330498677843961
2015-11-17,0.6943607749613792
2015-12-03,0.6620664196212813
2015-12-19,0.2218132342519483
2016-01-01,0.1524286838740691
2016-01-17,
2016-02-02,
2016-02-18,
2016-03-05,0.6105782881028764
2016-03-21,0.5571108053101772
2016-04-06,0.5977469386962508
2016-04-22,0.6977029178467601
2016-05-08,0.6262274507049604
2016-05-24,0.5866974518637366
2016-06-09,0.683513151872363
2016-06-25,0.7388094627010399
2016-07-11,0.7282504110748231
2016-07-27,0.7587605966027685
2016-08-12,0.7266390264560353
2016-08-28,0.7210447428549931
2016-09-13,0.7248788620709044
2016-09-29,0.6540301767358025
2016-10-15,
2016-10-31,0.6297777533833014
2016-11-16,
2016-12-02,0.2014255794553086
2016-12-18,0.2037662947995906
2017-01-01,0.1106851393219643
2017-01-17,0.5552557353406576
2017-02-02,0.3040044258001587
2017-02-18,0.4861443714518782
2017-03-06,0.2142615432372628
2017-03-22,
2017-04-07,0.5168234336963115
2017-04-23,0.50496943755524
2017-05-09,0.620720162176612
2017-05-25,0.6430896073990251
2017-06-10,0.7239444784118666
2017-06-26,0.6910707085140698
2017-07-12,0.767426705699844
2017-07-28,0.7007396106854441
2017-08-13,0.5843896441327868
2017-08-29,0.7633847737007403
2017-09-14,0.6598636335363897
2017-09-30,0.7253317915910704
2017-10-16,0.7008277321132178
2017-11-01,0.5318846195409195
2017-11-17,
2017-12-03,0.7629496334407241
2017-12-19,0.1336748973780915
2018-01-01,0.4394623864083299
2018-01-17,0.3612374435950459
2018-02-02,0.4346957423574022
2018-02-18,0.3360221742904103
2018-03-06,0.4449017825404837
2018-03-22,0.4530887227208788
2018-04-07,0.5076279094876562
2018-04-23,0.5294426167145694
2018-05-09,0.6631844373583925
2018-05-25,0.6940522136302258
2018-06-10,0.7222328499319769
2018-06-26,0.7755339340476567
2018-07-12,0.7655271928603299
2018-07-28,0.7021907004800175
2018-08-13,0.7455406896993546
2018-08-29,0.7546138981626356
2018-09-14,0.6704757217648993
2018-09-30,0.7213823231298304
2018-10-16,0.6914423408207437
2018-11-01,0.5658006882611746
2018-11-17,0.6171549811417358
2018-12-03,0.6644629710176955
2018-12-19,0.4660311594941548
2019-01-01,0.575790727168642
2019-01-17,
2019-02-02,0.4932014423518994
2019-02-18,0.3935447057052328
2019-03-06,0.4698997381866618
2019-03-22,0.5421723426254108
2019-04-07,0.5501821661747104
2019-04-23,0.5678522580060784
2019-05-09,0.6114584717422468
2019-05-25,0.6803120384557665
2019-06-10,0.7098646517645284
2019-06-26,0.6412491810066452
2019-07-12,0.8145200813595914
2019-07-28,0.7013604174241755
2019-08-13,0.7069799133394109
2019-08-29,0.7494680555856018
2019-09-14,0.710441808527808
2019-09-30,0.6762353811168216
2019-10-16,0.697361823554561
2019-11-01,0.2073400508234225
2019-11-17,0.5625391769591866
2019-12-03,0.7079709082692248
2019-12-19,0.0221676217477648
2020-01-01,0.1622319927153133
2020-01-17,0.4866530642293992
2020-02-02,0.1553336339215915
2020-02-18,0.4228445518789216
2020-03-05,0.4750171921520605
2020-03-21,0.4521122751238261
2020-04-06,0.5029003144783948
2020-04-22,0.5616081157177718
2020-05-08,0.6304985647237021
2020-05-24,0.7036505099624741
2020-06-09,0.6940506609634326
2020-06-25,0.7503007795460418
2020-07-11,0.7501284273955986
2020-07-27,0.752941747585086
2020-08-12,0.7598754802860994
2020-08-28,0.7995528559949141
2020-09-13,0.7299326738772091
2020-09-29,0.660874712495701
2020-10-15,0.6066626550633977
2020-10-31,0.6580597690670947
2020-11-16,0.5679853817480615
2020-12-02,0.3460872903318238
2020-12-18,
2021-01-01,0.5161290875459055
2021-01-17,0.6675349706821568
2021-02-02,0.519413780805569
2021-02-18,0.0496642125273971
2021-03-06,0.3081928033181638
2021-03-22,0.386652944163723
2021-04-07,0.5524441264593645
2021-04-23,0.6058315009815788
2021-05-09,0.6935418395672578
2021-05-25,0.6855272866016585
2021-06-10,0.7553284621921249
2021-06-26,0.7212507858810155
2021-07-12,0.6551679807455302
2021-07-28,0.7659051348024399
2021-08-13,0.7239944293523372
2021-08-29,0.6861679608244681
2021-09-14,0.7171447536267538
2021-09-30,0.6236029398233081
2021-10-16,0.6476936280453193
2021-11-01,0.2834795107581668
2021-11-17,0.6647538773593246
2021-12-03,0.6494727742393297
2021-12-19,0.0329333035902633
2022-01-01,0.0093708497643292
2022-01-17,0.3728157399305499
2022-02-02,0.3751304493170325
2022-02-18,0.4757899934446223
2022-03-06,0.5401560738475129
2022-03-22,0.5011599240995809
2022-04-07,0.4744843128861409
2022-04-23,0.5283993235902323
2022-05-09,0.5908156650766764
2022-05-25,0.6879452832773556
2022-06-10,0.7992541718257667
2022-06-26,0.7138225104918171
2022-07-12,0.7063351658753176
2022-07-28,0.7394853186792142
2022-08-13,0.7933235572906104
2022-08-29,0.7265358505457804
2022-09-14,0.7389954125135209
2022-09-30,0.6554876544930014
